Index,Video Url,Video Title,Video Views,Video Likes,Video Comments,Video Author,Duration In Seconds
1,https://www.youtube.com/watch?v=EytSHmDICgE,7 Crazy AI Tools You Must Try In August 2023 🤯,106257,11124,559,Trakin Tech,417
2,https://www.youtube.com/watch?v=kMiy8ZywF88,I bought the most EXPENSIVE Tech on the internet.,7773083,251619,8899,Mrwhosetheboss,1681
3,https://www.youtube.com/watch?v=aZB7jOH3Reg,Most Ingenious Construction Inventions & Advanced Working Technology ▶4,593304,4034,55,Quantum Tech HD,651
4,https://www.youtube.com/watch?v=bXQdf9Mjn6Q,CONSTRUCTION TECHNOLOGIES THAT HAVE REACHED A NEW LEVEL,603656,3933,99,TechZone,917
5,https://www.youtube.com/watch?v=uvsyIlKhVlQ,Artificial Biology: BIOTECHNOLOGY in the Future (2050),341633,10739,783,Venture City,695
6,https://www.youtube.com/watch?v=DITpoLza3cY,Most Ingenious Construction Inventions & Advanced Working Technology ▶5,482252,2567,38,Quantum Tech HD,588
7,https://www.youtube.com/watch?v=LF44yJ-_1NQ,Bloomberg Technology 08/22/2023,3935,88,15,Bloomberg Technology,2659
8,https://www.youtube.com/watch?v=WyahcBu3c_M,Science and Technology | What is Design & Trademark With Answer Writing | By Rudra Sir | Adda247 PCS,228,25,0,Adda247 PCS,3211
9,https://www.youtube.com/watch?v=nF_YtQkcyAM,I bought the most CURSED Tech on the internet.,8943871,224416,7969,Mrwhosetheboss,1559
10,https://www.youtube.com/watch?v=MX79n1kjb58,Timelapse of Future Technology: Next 1000 Years,222618,7028,634,Koranos,672
11,https://www.youtube.com/watch?v=68PlPkeOwng,Advances in Space Technology: Everything You Need to Know | Complete Series | FD Engineering,286150,3222,135,Free Documentary - Engineering,19635
12,https://www.youtube.com/watch?v=z7RgDylszHQ,TECHNOLOGY,711184,32069,5508,Sunny Jafry,607
13,https://www.youtube.com/watch?v=gMsQO5u7-NQ,The Disappearing Computer: An Exclusive Preview of Humane’s Screenless Tech | Imran Chaudhri | TED,1212840,29942,2035,TED,835
14,https://www.youtube.com/watch?v=t-OyxDHELFU,We Made World's First Transparent Smartphone !,4465143,269378,16148,Tech Burner,423
15,https://www.youtube.com/watch?v=d2R55iy467Q,Moreno & Prieto  - Technology Radio #31 (DJ-SET),1585,89,6,Technology Productions,3462
16,https://www.youtube.com/watch?v=ZFXp57UxMdA,Japan कैसे बना टेक्नॉलजी का राजा? | How Japan became a technological superpower?,38263,1336,44,The Mystica Land,513
17,https://www.youtube.com/watch?v=aX-FXKc6lp4,Military Inventions and Technologies That Are On Another Level,2946035,13769,408,Quantum Tech HD,569
18,https://www.youtube.com/watch?v=KVLIrWfXO6A,Access Any WhatsApp on Your Phone - 15 Tips Tricks,661134,77177,2427,Technology Gyan,422
19,https://www.youtube.com/watch?v=-JWJ3ZOLwAo,MIND BLOWING MILITARY TECHNOLOGIES THAT WILL SURPRISE YOU,91530,2278,85,TechZone,901
20,https://www.youtube.com/watch?v=lYP_q6eaR98,"Tech News 1607 || iPhone 15 Ultra, Pixel 8 pro, Poco F5 Pro, Vivo X100 Pro+, Bharat NCAP Etc..",186131,16354,453,Prasadtechintelugu,453
21,https://www.youtube.com/watch?v=ICM9E3ocwmE,CONSTRUCTION TECHNOLOGIES THAT HAVE REACHED A NEW LEVEL,2205393,9073,340,TechZone,925
22,https://www.youtube.com/watch?v=zjM9Ifg4_mE,CONSTRUCTION TECHNOLOGIES THAT HAVE REACHED A NEW LEVEL,549655,3117,65,TechZone,877
23,https://www.youtube.com/watch?v=PxbkAoY-xXU,15 COOL GADGETS YOU DIDN'T KNOW ABOUT BEFORE,340244,3986,85,TechZone,904
24,https://www.youtube.com/watch?v=cvDGqAtNzUc,Crappy Technology,1880030,154808,7538,NakeyJakey,752
25,https://www.youtube.com/watch?v=FGW3TPytTjc,"The Problem with Linus Tech Tips: Accuracy, Ethics, & Responsibility",4890596,353822,56218,Gamers Nexus,2655
26,https://www.youtube.com/watch?v=aWg8nxBxPsY,"This ₹15,000 Phone is Different ! *Tecno POVA 5 Pro 5G*",890761,40446,963,Tech Burner,503
27,https://www.youtube.com/watch?v=lJhOwLW_qaY,Things Just Got WORSE For Linus Tech Tips..,34260,3047,354,CAMELOT331,598
28,https://www.youtube.com/watch?v=JmD9rohDnjQ,Where Thousands Of Tech Workers Went After Mass Layoffs,507514,6196,1023,CNBC,828
29,https://www.youtube.com/watch?v=dpnRQWG6gSU,6G Networks (a NEW Era of Technology),137946,3085,596,AI Uncovered,748
30,https://www.youtube.com/watch?v=O2WvCtd5HVI,I Tested 5 Desktop/Laptop Speakers Under 1000/-,75016,5399,498,Venom's Tech,508
31,https://www.youtube.com/watch?v=atMwR3orf_A,10 เทคโนโลยี เปลี่ยนชีวิตปี 2023 | MIT Technology review | อาหารสมองกับ The BookTeller,4792,254,12,The BookTeller,481
32,https://www.youtube.com/watch?v=sW_DwcERmBE,7 Fantastic Gadgets I Bought Online !,576696,22335,406,TechBar,724
33,https://www.youtube.com/watch?v=8PTjPzw9VhY,This goofy fridge has a really clever design. It's also kinda terrible.,1513319,66006,9146,Technology Connections,3813
34,https://www.youtube.com/watch?v=EaMe9Bw6uL4,"Employee EXPOSES Linus Tech Tips.. It's Over, New Details",65695,7581,970,CAMELOT331,1448
35,https://www.youtube.com/watch?v=tX6NlMOXJIE,CONSTRUCTION TECHNOLOGIES THAT HAVE REACHED A NEW LEVEL,1198859,4646,141,TechZone,899
36,https://www.youtube.com/watch?v=SebTRdDcUU0,Bloomberg Technology 08/14/2023,9094,151,16,Bloomberg Technology,2664
37,https://www.youtube.com/watch?v=cVMP9rW8XU4,The REAL Linus Tech Tips Apology,145247,11450,422,SAMTIME,160
38,https://www.youtube.com/watch?v=cPUbFteFL5Q,You’ve lived without these. Stop it. – Handy Tech Under $100,1814841,78644,2061,Linus Tech Tips,659
39,https://www.youtube.com/watch?v=lRElsjzAmcw,Linus Tech Tips Is Bleeding Subscribers,148351,5979,1128,ReviewTechUSA,353
40,https://www.youtube.com/watch?v=nHFR9eUHdqM,"OnePlus 11RT Coming?, iQOO Z7 Pro Specs, realme GT 5 24GB RAM, iPhone 15 35W 😯, vivo V29e-#TTN1498",351319,18645,504,Trakin Tech,385
41,https://www.youtube.com/watch?v=7dcCjqJ9MoE,COOL INVENTIONS YOU SHOULD SEE,1201899,8885,332,TechZone,1153
42,https://www.youtube.com/watch?v=cPUbFteFL5Q,You’ve lived without these. Stop it. – Handy Tech Under $100,1814841,78644,2061,Linus Tech Tips,659
43,https://www.youtube.com/watch?v=dpnRQWG6gSU,6G Networks (a NEW Era of Technology),137946,3085,596,AI Uncovered,748
44,https://www.youtube.com/watch?v=sW_DwcERmBE,7 Fantastic Gadgets I Bought Online !,576696,22335,406,TechBar,724
45,https://www.youtube.com/watch?v=tX6NlMOXJIE,CONSTRUCTION TECHNOLOGIES THAT HAVE REACHED A NEW LEVEL,1198859,4646,141,TechZone,899
46,https://www.youtube.com/watch?v=8PTjPzw9VhY,This goofy fridge has a really clever design. It's also kinda terrible.,1513319,66006,9146,Technology Connections,3813
47,https://www.youtube.com/watch?v=nHFR9eUHdqM,"OnePlus 11RT Coming?, iQOO Z7 Pro Specs, realme GT 5 24GB RAM, iPhone 15 35W 😯, vivo V29e-#TTN1498",351319,18645,504,Trakin Tech,385
48,https://www.youtube.com/watch?v=bSsnjFzaNK8,What is Information Technology With Full Information? – [Hindi] – Quick Support,1043856,39538,1065,Quick Support,686
49,https://www.youtube.com/watch?v=VsNHrAzx5_w,Contactors: how we power the big stuff,834304,41900,2598,Technology Connections,1550
50,https://www.youtube.com/watch?v=difvQyWFmxw,"Technology I - Vocabulary for Kids - Laptop, monitor, mouse, speakers, webcam, microphone...",350760,3606,0,Smile and Learn - English,244
51,https://www.youtube.com/watch?v=Zeza83WlXxg,Should we be worried about technology?,253065,4552,218,The Economist,651
52,https://www.youtube.com/watch?v=JAyZaSFwQoE,New Inventions That Are At Another Level | Amazing Products & Concept Ideas ▶45,1005625,4670,88,Quantum Tech HD,600
53,https://www.youtube.com/watch?v=YM4RwteFtnI,Bloomberg Technology 08/18/2023,9442,123,15,Bloomberg Technology,2657
54,https://www.youtube.com/watch?v=drqDViPAQtA,Technology,2355493,30693,853,Chris Brown,211
55,https://www.youtube.com/watch?v=NIJhge5EYjE,My Favorite Tech Gadgets You Can Buy RIGHT NOW!,499473,14263,434,randomfrankp,917
56,https://www.youtube.com/watch?v=sbXv3lNyoeo,China's New Construction Technology SHOCKED US Engineers,104782,591,53,Carros Show,568
57,https://www.youtube.com/watch?v=rQadCm9QPGs,'Bloomberg Technology' Full Show (06/26/2023),11275,151,10,Bloomberg Technology,2635
58,https://www.youtube.com/watch?v=7dcCjqJ9MoE,COOL INVENTIONS YOU SHOULD SEE,1201899,8885,332,TechZone,1153
59,https://www.youtube.com/watch?v=4zKewxRfKnw,10 Top Technologies You MUST Learn In 2023 - Upcoming Technologies That Will Change the Game!,23691,1036,95,Tiff In Tech,837
60,https://www.youtube.com/watch?v=Wq1FgtUcuQA,The next evolution in tech needs to be nearly frozen to operate. See how it works,292774,3287,500,CNN,389
61,https://www.youtube.com/watch?v=jTX8MSw0Ufw,Top 10 Technologies To Learn In 2023 | Trending Technologies In 2023 | Simplilearn,667962,9987,97,Simplilearn,654
62,https://www.youtube.com/watch?v=a3m5U1d06AY,खेती की अद्भुत मशीनें | Modern Technology Agriculture Machines That Are At Another Level,1870922,7237,72,Knowledge Mind,488
63,https://www.youtube.com/watch?v=vlnL_bEV_DA,"Tech News 1602 || Google Pixel 8,iPhone SE4,Chinmayi Scam,Oppo Find N3 Flip,Lava Guinness Record.Etc",234220,17002,471,Prasadtechintelugu,450
64,https://www.youtube.com/watch?v=IOubL93zQHI,New Audi with augmented reality technology!,1088376,23405,1183,Supercar Blondie,557
65,https://www.youtube.com/watch?v=EoJ6gXGL-zM,AI expert reveals his 'single greatest fear' about the technology,273816,3127,961,CNN,344
66,https://www.youtube.com/watch?v=I8oMcMlItpU,Ayo Yo Technology - Sunep Lemtur Feat. Kunotolly Sumi (Nagamese Comedy Song),3653383,72876,1429,Sunep Lemtur,290
67,https://www.youtube.com/watch?v=7SH4irC_xMs,Primitive Technology: New Brick Kiln Design,1849015,85793,3802,Primitive Technology,835
68,https://www.youtube.com/watch?v=zjM9Ifg4_mE,CONSTRUCTION TECHNOLOGIES THAT HAVE REACHED A NEW LEVEL,549655,3117,65,TechZone,877
69,https://www.youtube.com/watch?v=-hxeDjAxvJ8,"Marc Andreessen: Future of the Internet, Technology, and AI | Lex Fridman Podcast #386",1020407,12870,1958,Lex Fridman,11495
70,https://www.youtube.com/watch?v=cbNwmt7kstk,Scientists Still Can't Explain This Ancient Technology,265143,3908,263,Motech,1300
71,https://www.youtube.com/watch?v=wXCHT9HUoQc,Look Inside Series: Cell Driver™ Technology | Exro Technologies,468,52,9,Exro,1377
72,https://www.youtube.com/watch?v=vLZ1QyB9BNk,India's First Driverless Car !,2031719,76317,1008,Tech Burner,404
73,https://www.youtube.com/watch?v=gsvxHJWnP_s,क्या है Hyperloop | Virgin Hyperloop | Hyperloop Technology | Mumbai Pune Hyperloop,8898759,283836,8628,Khan GS Research Centre,1012
74,https://www.youtube.com/watch?v=OzGudoy7keA,How To Grow 69 Millions Of Cucumbers In Greenhouse And Harvest - Modern Agriculture Technology,11256541,35364,1173,Noal Farm,527
75,https://www.youtube.com/watch?v=CpLdL8ONEm4,The Terrifying Technology Inside Drone Cameras,1009671,21113,1056,New Mind,1115
76,https://www.youtube.com/watch?v=h5oJSuF3g8c,INCREDIBLE CONSTRUCTION TECHNOLOGIES THAT ARE WORTH SEEING,1543132,9800,143,TechZone,778
77,https://www.youtube.com/watch?v=Ez9uVSKLYUI,"The Problem with Tech Media: Ego, Dogmatism, and Cult of Personality",105836,7124,2181,TechTechPotato,5696
78,https://www.youtube.com/watch?v=rnBQXmO_StE,BOX SET: 6 Minute English - Internet and Technology English mega-class! One hour of new vocabulary!,950062,14330,187,BBC Learning English,3664
79,https://www.youtube.com/watch?v=cbNwmt7kstk,Scientists Still Can't Explain This Ancient Technology,265143,3908,263,Motech,1300
80,https://www.youtube.com/watch?v=dBy4twDV4PY,How China is losing its technology advantage,419625,14544,2029,TechAltar,1028
81,https://www.youtube.com/watch?v=kdJtHKrfixg,Linus Tech Tips Drama Explained,168701,8629,1303,KristoferYee,1142
82,https://www.youtube.com/watch?v=pefl5EXfn6Q,What's in My BACK TO SCHOOL TECH BAG? 2023,50769,1992,73,Karl Conrad,821
83,https://www.youtube.com/watch?v=7SH4irC_xMs,Primitive Technology: New Brick Kiln Design,1849015,85793,3802,Primitive Technology,835
84,https://www.youtube.com/watch?v=JbZW_oCUlsg,Palm-payment technology coming to all U.S. Whole Foods,23216,232,288,CBS News,137
85,https://www.youtube.com/watch?v=U0YW7x9U5TQ,Electric cars prove we need to rethink brake lights,2822381,123634,16341,Technology Connections,1783
86,https://www.youtube.com/watch?v=gsvxHJWnP_s,क्या है Hyperloop | Virgin Hyperloop | Hyperloop Technology | Mumbai Pune Hyperloop,8898759,283836,8628,Khan GS Research Centre,1012
87,https://www.youtube.com/watch?v=fmpFU8GBdQo,Primitive Technology: Amazing Catch A Giant HoneyBee For Food On The Big Tree,6043057,21366,473,Primitive Jungle,511
88,https://www.youtube.com/watch?v=X3byz3txpso,"HW News - Linus Tech Tips' Terrible Response, ESMC, & Starfield x AMD GPUs",2440803,154315,28543,Gamers Nexus,1558
89,https://www.youtube.com/watch?v=PKATJiyz0iI,10 Coolest Gadgets and Inventions That Will Blow Your Mind,1356436,14594,290,Future Tech,511
90,https://www.youtube.com/watch?v=7uDVkaG-78g,How Are 100 Million Tons of Watermelons Harvested? | Agriculture Technology,1529795,10711,290,Hawk Farm,1712
91,https://www.youtube.com/watch?v=Wq1FgtUcuQA,The next evolution in tech needs to be nearly frozen to operate. See how it works,292774,3287,500,CNN,389
92,https://www.youtube.com/watch?v=vcl-xcvjkSI,10 COOLEST AI Inventions You Can BUY Right Now,54655,784,30,Future Tech,590
93,https://www.youtube.com/watch?v=AkdrpnaOfYA,INCREDIBLE TECHNOLOGIES FOR THE URBAN ENVIRONMENT,489391,4235,135,TechZone,802
94,https://www.youtube.com/watch?v=BTe5reYmNig,I bought the TINIEST Tech on the Internet.,8348228,188076,6275,Mrwhosetheboss,884
95,https://www.youtube.com/watch?v=9CE80cBEcu0,High Paying Technologies I Am Learning In 2023,673395,19062,859,Harkirat Singh,1052
96,https://www.youtube.com/watch?v=DPFZM9O8lA0,Awesome Back to School Tech 2023! (Baller Edition),222717,4841,182,UrAvgConsumer,871
97,https://www.youtube.com/watch?v=a_5btLCRR24,50 Cent - Ayo Technology (feat. Justin Timberlake & Timbaland),1148461,13017,317,The Real G Music TV,248
98,https://www.youtube.com/watch?v=OwKKw_7PnYY,Diy tractor making asphalt road new technology | diy mini construction machine | @SunFarming,56294701,128389,1851,Sun Farming,1413
99,https://www.youtube.com/watch?v=MXkoN4rql3g,Revolution Of Artificial Intelligence | Future Technology | Digital Economy | Documentary,64808,1143,112,Moconomy,3168
100,https://www.youtube.com/watch?v=4zKewxRfKnw,10 Top Technologies You MUST Learn In 2023 - Upcoming Technologies That Will Change the Game!,23691,1036,95,Tiff In Tech,837
101,https://www.youtube.com/watch?v=SSC0RkJuBVw,Apple Vision Pro - Is it worth $3500?,9464649,278413,18039,Mrwhosetheboss,770
102,https://www.youtube.com/watch?v=KHq_MCMA89Q,How New Boeing's Plan Will Change Aviation Forever,208810,2058,369,Beyond Facts,490
103,https://www.youtube.com/watch?v=P73REgj-3UE,Primitive Technology: Tiled Roof Hut,88532467,1014942,68586,Primitive Technology,849
104,https://www.youtube.com/watch?v=4zKewxRfKnw,10 Top Technologies You MUST Learn In 2023 - Upcoming Technologies That Will Change the Game!,23691,1036,95,Tiff In Tech,837
105,https://www.youtube.com/watch?v=MXkoN4rql3g,Revolution Of Artificial Intelligence | Future Technology | Digital Economy | Documentary,64808,1143,112,Moconomy,3168
106,https://www.youtube.com/watch?v=KHq_MCMA89Q,How New Boeing's Plan Will Change Aviation Forever,208810,2058,369,Beyond Facts,490
107,https://www.youtube.com/watch?v=P73REgj-3UE,Primitive Technology: Tiled Roof Hut,88532467,1014942,68586,Primitive Technology,849
108,https://www.youtube.com/watch?v=l0bpy857deM,"World Modern Agriculture Technology - Broccoli, Cabbage, carrot, onion Harvesting machine 2021",8285120,40941,741,Noal Farm,650
109,https://www.youtube.com/watch?v=jcc_8kyBXrA,Technology Full Live Set @ Universo Paralello 2022 / 2023,28174,952,57,Nano Records,5206
110,https://www.youtube.com/watch?v=uz-P7grAg_8,The All Alienware Setup,2035041,73383,3736,Linus Tech Tips,1196
111,https://www.youtube.com/watch?v=XuruPLldSCw,Most Ingenious Construction Inventions & Advanced Working Technology ▶3,3136326,12417,164,Quantum Tech HD,593
112,https://www.youtube.com/watch?v=SSC0RkJuBVw,Apple Vision Pro - Is it worth $3500?,9464649,278413,18039,Mrwhosetheboss,770
113,https://www.youtube.com/watch?v=jumeu8V-mnk,Cool Tech Under $50 - July!,620548,18799,2461,randomfrankp,766
114,https://www.youtube.com/watch?v=_vA7GHjpw4s,8 Crazy AI Tools You Must Try In 2023 🤯,902346,48460,873,Trakin Tech,518
115,https://www.youtube.com/watch?v=6_q_LHq85Cs,How Life Will Look Like In 2050,1066615,10570,1069,Simply Tech,592
116,https://www.youtube.com/watch?v=aawix7DCSHU,උසස් පෙළට තාක්ෂණවේදය කලොත් රැකියා නෑ ? | Future of the AL Technology Students ET SFT BST ICT,19335,1342,354,Dinuka Wijesinghe,1146
117,https://www.youtube.com/watch?v=A2Po64fg4rs,Friend.tech 🚀- Scam Or Big Opportunity to 10x🔥 ?,11654,883,317,WISE ADVICE,1050
118,https://www.youtube.com/watch?v=nmY2kgWYwyQ,I bought the THINNEST Tech in the world.,20440386,474562,13130,Mrwhosetheboss,1034
119,https://www.youtube.com/watch?v=66YQ7xp99d4,COOL GADGETS YOU CAN BUY ON AMAZON,557694,5094,111,TechZone,781
120,https://www.youtube.com/watch?v=Oa9aWdcCC4o,The World in 2050: Future Technology,2621755,36703,2651,Insane Curiosity,941
121,https://www.youtube.com/watch?v=JhHMJCUmq28,Quantum Computers Explained – Limits of Human Technology,18012241,435125,18885,Kurzgesagt – In a Nutshell,437
122,https://www.youtube.com/watch?v=ZSiXZxVpVhs,TOP 7 Technology Trends in 2023,293074,4946,81,TechMagelanic,648
123,https://www.youtube.com/watch?v=2dgVqF6w-JQ,10 New Cool Gadgets Under ₹500 | Available On Amazon!,1028386,7855,66,Unismart Gadgets,488
124,https://www.youtube.com/watch?v=EaEjIoQnFXo,I bought the Craziest GAMING TECH in the World.,10826575,272288,7181,Mrwhosetheboss,1081
125,https://www.youtube.com/watch?v=nJIe2E3_c1U,Construction workers can't believe this machine. Incredible modern construction technology.,2972616,17582,269,AKLA GELEN,521
126,https://www.youtube.com/watch?v=NUZ8LEWldW0,The Future of Building Construction Technology | Construction Technology | In Hindi| Knowledge INDIA,2541944,20543,850,Knowledge INDIA,617
127,https://www.youtube.com/watch?v=WiMcEYf2r-s,'Bloomberg Technology' Full Show (05/16/2023),8663,103,7,Bloomberg Technology,2660
128,https://www.youtube.com/watch?v=ztGsF22OElE,Milow - Ayo Technology (Lyrics),67311,594,10,LatestVibes,228
129,https://www.youtube.com/watch?v=tBDXFiwx5Uo,INCREDIBLE INVENTIONS THAT WILL BLOW YOUR MIND,3530118,21901,735,TechZone,826
130,https://www.youtube.com/watch?v=-b_hBaAAAmI,Everyone's reaction to the Linus Tech Tips Situation,381074,23229,2258,NikTek,212
131,https://www.youtube.com/watch?v=_oFR_ZayfSw,This Impossible Technology Just Turned Out to Be True Reality!,37142,844,51,Voyager,818
